frame,seconds,phase,engine_frame_ms,COO.ZoneRenderer.LateUpdate,COO.Input.Update,Main Thread,GC Allocated In Frame,Draw Calls Count,Triangles Count,SetPass Calls Count,Render Textures Count,Render Textures Bytes,Texture Memory,GPU Frame Time
88,0.272194,idle,3.035622,815083,12708,2894042,29353,222,652415,51,45,197105184,303021798,1540999
89,0.274813,idle,2.598292,774958,10250,2767208,29289,222,652415,51,45,197105184,303021798,1701041
90,0.277486,idle,2.705045,818333,10083,2639750,29417,222,652415,51,45,197105184,303021798,1540208
91,0.280263,idle,2.742751,812583,9791,2770167,29353,222,652415,51,45,197105184,303021798,1554875
92,0.282884,idle,2.537082,804791,12000,2574875,29289,222,652415,51,45,197105184,303021798,1702000
93,0.285949,idle,3.101793,820667,14125,2925834,29417,222,652415,51,45,197105184,303021798,1555999
94,0.289088,idle,3.163372,857458,10625,3145875,29353,222,652415,51,45,197105184,303021798,1555874
95,0.292289,idle,3.190958,812041,11958,3157041,29289,222,652415,51,45,197105184,303021798,1699874
96,0.295543,idle,3.310877,835958,13000,3255000,29417,222,652415,51,45,197105184,303021798,1605041
97,0.298627,idle,3.028040,796375,10292,3164167,29353,222,652415,51,45,197105184,303021798,1526625
98,0.301751,idle,2.994877,816625,12417,3037292,29289,222,652415,51,45,197105184,303021798,1599291
99,0.305153,idle,3.456874,902334,21375,3361292,29417,222,652415,51,45,197105184,303021798,1525833
100,0.308419,idle,3.324043,825334,10791,3248250,29353,222,652415,51,45,197105184,303021798,1518875
101,0.311477,idle,2.972626,834083,16292,3081375,29289,222,652415,51,45,197105184,303021798,1542416
102,0.314713,idle,3.312954,850917,20417,3201167,29417,222,652415,51,45,197105184,303021798,1523499
103,0.317853,idle,3.161501,820750,11750,3241750,29353,222,652415,51,45,197105184,303021798,1699916
104,0.321029,idle,3.203083,849792,11041,3164750,29289,221,652413,51,45,197105184,303021798,1562583
105,0.324017,idle,2.922463,797250,13625,2979958,29417,221,652413,51,45,197105184,303021798,1546708
106,0.327997,idle,3.837039,791958,10458,3758459,29353,221,652413,51,45,197105184,303021798,1503708
107,0.331084,idle,3.207292,979500,15458,3238208,29289,221,652413,51,45,197105184,303021798,1532749
108,0.334394,idle,3.383333,831042,21333,3276625,29417,221,652413,51,45,197105184,303021798,1529500
109,0.337494,idle,3.120918,825167,11583,3175209,29353,221,652413,51,45,197105184,303021798,1541625
110,0.340646,idle,3.061997,816917,11167,3140250,29289,221,652413,51,45,197105184,303021798,1546458
111,0.344816,idle,3.881541,843583,20209,3815667,29417,221,652413,51,45,197105184,303021798,1597875
112,0.348254,idle,3.684630,953167,15250,3716042,29741,221,652413,51,45,197105184,303021798,1519249
113,0.351815,idle,3.511331,885542,18750,3386125,29289,222,652415,51,45,197105184,303021798,1796458
114,0.355152,idle,3.481874,902208,14125,3445333,29641,222,652415,51,45,197105184,303021798,1552458
115,0.358279,idle,3.067588,848750,11458,3109958,29353,222,652415,51,45,197105184,303021798,1538375
116,0.362403,idle,4.063244,868750,12709,4169334,39665,222,652415,51,45,197105184,303021798,1543708
117,0.366181,idle,3.896627,834334,14750,3828750,37705,222,652415,51,45,197105184,303021798,1511666
118,0.369799,idle,3.526587,856125,12000,3419000,29353,222,652415,51,45,197105184,303021798,1799541
119,0.372993,idle,3.214746,921083,15209,3338083,29289,222,652415,51,45,197105184,303021798,979000
120,0.376426,idle,3.509588,862584,19959,3437958,29417,222,652415,51,45,197105184,303021798,1631500
121,0.379623,idle,3.254039,851416,9750,3272375,29657,222,652415,51,45,197105184,303021798,2348750
122,0.382389,idle,2.616121,785917,11750,2725958,29289,222,652415,51,45,197105184,303021798,1543499
123,0.386086,idle,3.673795,808625,17167,3689375,29417,222,652415,51,45,197105184,303021798,1513875
124,0.389590,idle,3.653415,945333,13584,3502042,29353,222,652415,51,45,197105184,303021798,1506499
125,0.392454,idle,2.826998,826542,11542,2969250,29289,222,652415,51,45,197105184,303021798,1526708
126,0.395448,idle,3.068254,837959,10625,2959459,29417,222,652415,51,45,197105184,303021798,1488749
127,0.398501,idle,2.960502,790083,11000,2903625,29353,222,652415,51,45,197105184,303021798,1555708
128,0.401936,idle,3.339456,828166,14125,3302958,29289,222,652415,51,45,197105184,303021798,1515333
129,0.405187,idle,3.397371,872042,11334,3402292,29417,222,652415,51,45,197105184,303021798,1527083
130,0.408081,idle,2.827048,806584,9667,2952750,29353,222,652415,51,45,197105184,303021798,1527499
131,0.411276,idle,3.071832,826667,17792,3058833,29289,222,652415,51,45,197105184,303021798,1509499
132,0.414460,idle,3.405832,855542,21958,3225167,29417,222,652415,51,45,197105184,303021798,1523499
133,0.417433,idle,2.981831,802917,10834,3066291,29353,222,652415,51,45,197105184,303021798,1710875
134,0.420765,idle,3.285169,794375,11042,3226000,29289,222,652415,51,45,197105184,303021798,1575083
135,0.423883,idle,3.051332,816875,12041,3089042,29417,222,652415,51,45,197105184,303021798,1545749
136,0.427037,idle,3.203791,818667,10041,3133875,29353,222,652415,51,45,197105184,303021798,1494124
137,0.430221,idle,3.159212,859417,10125,3295167,29289,222,652415,51,45,197105184,303021798,1535874
138,0.433385,idle,3.092956,803375,18875,3011291,29417,222,652415,51,45,197105184,303021798,1503791
139,0.436726,idle,3.275829,841459,20042,3276875,29353,222,652415,51,45,197105184,303021798,1486500
140,0.439989,idle,3.465965,887042,15042,3416792,29289,222,652415,51,45,197105184,303021798,1516791
141,0.443159,idle,3.112500,803208,10667,3159209,29417,222,652415,51,45,197105184,303021798,1706124
142,0.446349,idle,3.201290,803125,9542,3231333,29353,222,652415,51,45,197105184,303021798,1694625
143,0.449185,idle,2.792163,823042,12292,2909042,29289,222,652415,51,45,197105184,303021798,1517541
144,0.452629,idle,3.415214,890250,12791,3365834,29417,222,652415,51,45,197105184,303021798,1490333
145,0.455971,idle,3.395458,892750,11500,3226708,29353,222,652415,51,45,197105184,303021798,1521124
146,0.459186,idle,3.194707,850583,12958,3266125,29289,222,652415,51,45,197105184,303021798,1676624
147,0.462678,idle,3.445876,838958,12125,3417208,29417,222,652415,51,45,197105184,303021798,1481458
148,0.465889,idle,3.246166,850167,11750,3229875,29353,222,652415,51,45,197105184,303021798,1515750
149,0.469619,idle,3.664668,840417,10750,3620000,29677,222,652415,51,45,197105184,303021798,1500000
150,0.473037,idle,3.542666,872958,12583,3495041,29417,223,652417,51,45,197105184,303021798,1494124
151,0.476364,idle,3.316121,825667,10958,3294042,29353,223,652417,51,45,197105184,303021798,1679375
152,0.479923,idle,3.557667,840750,11708,3630084,29289,223,652417,51,45,197105184,303021798,1698874
153,0.482874,idle,2.821542,813458,12875,2895834,29417,223,652417,51,45,197105184,303021798,1558250
154,0.486087,idle,3.204670,801083,16375,3221833,29353,223,652417,51,45,197105184,303021798,1512166
155,0.489548,idle,3.649915,897541,17958,3549500,29289,223,652417,51,45,197105184,303021798,1521375
156,0.492214,idle,2.674086,814750,10209,2793250,29417,223,652417,51,45,197105184,303021798,1901000
157,0.495214,idle,3.022832,781000,13333,2885375,29353,223,652417,51,45,197105184,303021798,1776249
158,0.497911,idle,2.667999,774208,10208,2802125,29289,223,652417,51,45,197105184,303021798,1592500
159,0.500520,idle,2.609750,812834,7916,2605000,29417,223,652417,51,45,197105184,303021798,1538791
160,0.503609,idle,2.913294,799709,12542,2822334,29353,223,652417,51,45,197105184,303021798,1530624
161,0.506437,idle,2.979457,818959,13083,3066209,29559,223,652417,51,45,197105184,303021798,1509041
162,0.509078,idle,2.670288,803500,8334,2594458,29417,223,652417,51,45,197105184,303021798,1686124
163,0.512708,idle,3.606505,806500,14166,3645083,39729,223,652417,51,45,197105184,303021798,1669249
164,0.515755,idle,3.132540,795459,14209,3189000,37525,223,652417,51,45,197105184,303021798,1501625
165,0.519197,idle,3.285835,777083,7083,3209500,29417,223,652417,51,45,197105184,303021798,1555000
166,0.522181,idle,3.013294,939584,6667,2975625,29353,223,652417,51,45,197105184,303021798,984000
