phase,unityFrame,seconds,EnvSprites_ns,ZoneRenderer_ns,InputIdle_ns,MainThread_ns,GC_bytes
1,2381,40.2739615,0,77667,83,16786500,445705
1,2382,40.290590459,0,75584,42,16592875,433297
1,2383,40.307074416999995,0,72459,41,16499208,445905
1,2384,40.323624334,0,66584,41,16574625,445705
1,2385,40.358054834,0,76916,0,17013750,459467
1,2386,40.359397541999996,3953000,17254125,41,18679083,148913
1,2387,40.376085833999994,0,51917,125,16710084,418181
1,2388,40.392511875,0,73958,41,16382209,431943
1,2389,40.409132041999996,0,70416,83,16606917,418433
1,2390,40.425835292,0,127834,42,16779292,445705
1,2391,40.442584874999994,0,68083,41,16712667,433297
1,2392,40.458952667000005,0,69958,42,16389375,459467
1,2393,40.475942917,0,70625,84,16895083,445705
1,2394,40.492532209000004,0,77709,41,16685417,445705
1,2395,40.509049542,0,68375,42,16387833,432143
1,2396,40.525753249999994,0,89709,41,16810792,445705
1,2397,40.542674875,0,68167,42,16883000,445705
1,2398,40.55901075,0,71167,0,16301000,431943
1,2399,40.575770875,0,75792,42,16803792,445705
1,2400,40.609261042,0,73958,0,16755667,474583
1,2401,40.610301375000006,3490125,16669708,208,17892083,149663
1,2402,40.626944792,0,45959,0,16597708,515013
1,2403,40.643582709,0,62875,125,16612584,473675
1,2404,40.660466209000006,0,67583,41,16811417,473675
1,2405,40.676798917,0,75875,41,16381041,446151
1,2406,40.693768709,0,72666,83,16878292,487437
1,2407,40.710463250000004,0,72166,42,16724250,460113
1,2408,40.726840542000005,0,74375,42,16365625,459913
1,2409,40.743561584000005,0,70917,0,16791166,475029
1,2410,40.760501792,0,69875,125,16920167,473675
1,2411,40.777156917,0,69792,83,16589416,459913
1,2412,40.793578917000005,0,72250,41,16385625,432389
1,2413,40.810562084,0,70375,42,16996375,446351
1,2414,40.826749584,0,72416,0,16202333,432441
1,2415,40.859638625,0,69292,42,17076375,501199
1,2416,40.860671584,3503291,15803666,416,16977208,148913
1,2417,40.877105375,0,42500,125,16328833,486991
1,2418,40.894122499999995,0,65083,42,16807166,447059
1,2419,40.910809416999996,0,85292,42,16868542,473429
1,2420,40.927288209,0,65917,0,16408042,459467
1,2421,40.943889125,0,64167,42,16597583,445705
1,2422,40.960648292,0,71375,250,16775042,445705
1,2423,40.977216541999994,0,67125,84,16611917,445705
1,2424,40.993987708999995,0,62916,208,16594625,431943
1,2425,41.01089625,0,68750,41,16991166,445905
1,2426,41.027249792000006,0,117708,41,16389500,431995
1,2427,41.043967624999993,0,64292,42,16699000,433297
1,2428,41.060750291999994,0,69500,84,16792083,459467
1,2429,41.077195042,0,67875,84,16397666,445705
1,2430,41.111154334000005,0,72625,0,16797000,445705
1,2431,41.112485667,3969666,17041334,41,18459875,149113
1,2432,41.129198792,0,50250,83,16806917,445705
1,2433,41.145599875,0,71417,83,16411750,459467
1,2434,41.162349125000006,0,67750,0,16702292,473229
1,2435,41.179436749999994,0,68292,42,16992375,459467
1,2436,41.195877084,0,67084,84,16590792,447259
1,2437,41.212524708999993,0,66958,0,16591333,445757
1,2438,41.229185459000007,0,70167,208,16604667,445705
1,2439,41.245612792,0,71666,42,16387583,431943
1,2440,41.262305584,0,77167,41,16779000,459467
1,2441,41.279097709,0,70000,41,16714458,445705
1,2442,41.296008042,0,78584,84,16894666,445905
1,2443,41.312491292000004,0,69125,41,16483083,445705
1,2444,41.329260958999996,0,71583,41,16803084,445705
1,2445,41.36264475,0,68709,0,16488958,447059
1,2446,41.363944958999994,3712208,16767042,42,18144125,148913
1,2447,41.380765584,0,49250,42,16833959,445745
1,2448,41.39720525,0,65542,0,16515583,459667
1,2449,41.413780917,0,66292,42,16589750,459519
1,2450,41.430684916999994,0,64125,41,16890500,459467
1,2451,41.4473895,0,62542,0,16699500,459467
1,2452,41.464041167000005,0,66542,42,16589208,459467
1,2453,41.480848374999994,0,67791,42,16797250,445705
1,2454,41.497356499999995,0,69083,42,16504334,447259
1,2455,41.513699542,0,69667,42,16386000,473229
1,2456,41.530734459,0,68667,0,16991792,486991
1,2457,41.547350875000006,0,68667,83,16492000,445705
1,2458,41.563757042000006,0,84625,167,16502208,445705
1,2459,41.58077025,0,73208,0,16997542,459467
1,2460,41.614925625,0,65750,41,16485834,445905
1,2461,41.616240958999995,4046458,17494875,42,18891542,148913
1,2462,41.632605584000004,0,49666,292,16498792,445757
1,2463,41.649678417000004,0,67208,42,16802417,460821
1,2464,41.666368875,0,66542,0,16895875,459467
1,2465,41.683196084,0,64750,166,16561833,431943
1,2466,41.699809042,0,66500,83,16657083,445905
1,2467,41.715906958999994,0,68958,125,16351041,445705
1,2468,41.732799459000006,0,69041,42,16799708,459467
1,2469,41.749795459,0,66000,42,16826125,459467
1,2470,41.7664535,0,73167,42,16657750,445705
1,2471,41.783252209,0,73459,125,16938709,445705
1,2472,41.799716458999995,0,71084,84,16255083,433497
1,2473,41.816328625,0,69042,42,16680833,431943
1,2474,41.832705375,0,73542,0,16606084,445757
1,2475,41.866239125000007,0,69375,83,16700916,459467
1,2476,41.867547875,3726833,16403208,41,18021125,148913
1,2477,41.884181166999994,0,51041,125,16647000,459467
1,2478,41.900707499999996,0,77542,42,16607250,445905
1,2479,41.917288125,0,66000,250,16581500,459467
1,2480,41.934046374999994,0,64292,42,16698709,431943
1,2481,41.950913125,0,67792,42,16798666,460821
1,2482,41.967345667000004,0,74875,83,16476334,445705
1,2483,41.984251459000006,0,73459,84,16918458,473229
1,2484,42.00063625,0,66458,83,16492084,500953
1,2485,42.017516541999996,0,64209,125,16875208,555853
