frame,seconds,phase,engine_frame_ms,COO.ZoneRenderer.LateUpdate,COO.Input.Update,Main Thread,GC Allocated In Frame,Draw Calls Count,Triangles Count,SetPass Calls Count,Render Textures Count,Render Textures Bytes,Texture Memory,GPU Frame Time
62,0.196475,idle,3.044416,867375,18875,2984500,29417,222,652415,51,45,197105184,303021798,1515166
63,0.199432,idle,2.890462,823709,14292,2847791,29353,222,652415,51,45,197105184,303021798,1703833
64,0.202557,idle,3.236203,808750,10333,3165666,29289,222,652415,51,45,197105184,303021798,1585541
65,0.206768,idle,4.226297,801459,9375,4421000,39793,222,652415,51,45,197105184,303021798,1520583
66,0.210406,idle,3.410955,810333,8917,3214916,37589,222,652415,51,45,197105184,303021798,1579333
67,0.213217,idle,2.985835,906459,14459,3209292,29289,222,652415,51,45,197105184,303021798,1494124
68,0.216136,idle,2.998753,868084,7750,2907917,29417,222,652415,51,45,197105184,303021798,942791
69,0.219216,idle,2.903203,792958,8625,2729167,29353,222,652415,51,45,197105184,303021798,1562874
70,0.222173,idle,3.037124,842792,10375,3172750,29289,222,652415,51,45,197105184,303021798,2159291
71,0.224981,idle,2.826920,810667,19833,2868166,29417,222,652415,51,45,197105184,303021798,1504708
72,0.228050,idle,3.009956,781458,13625,2947917,29741,222,652415,51,45,197105184,303021798,1560166
73,0.230993,idle,3.011919,833167,17042,2952833,29289,223,652417,51,45,197105184,303021798,1536750
74,0.233911,idle,2.777792,807000,13709,2900750,29417,223,652417,51,45,197105184,303021798,1460666
75,0.237102,idle,3.285580,913208,21500,3166125,29353,222,652415,51,45,197105184,303021798,1517374
76,0.240042,idle,2.831583,839875,13292,2922958,29289,222,652415,51,45,197105184,303021798,1511374
77,0.243144,idle,3.147506,858416,17709,3126042,29417,222,652415,51,45,197105184,303021798,1508250
78,0.246781,idle,3.654833,894791,17292,3430625,29353,222,652415,51,45,197105184,303021798,1521250
79,0.250014,idle,3.298413,872292,13709,3419625,29289,222,652415,51,45,197105184,303021798,1699124
80,0.253470,idle,3.392375,838875,10000,3373625,29417,222,652415,51,45,197105184,303021798,1538791
81,0.256931,idle,3.435629,893584,10291,3396750,29353,222,652415,51,45,197105184,303021798,1542583
82,0.260128,idle,3.110374,891167,11084,3180041,29289,222,652415,51,45,197105184,303021798,1480625
83,0.263235,idle,3.276375,871334,13917,3254333,29417,222,652415,51,45,197105184,303021798,1467583
84,0.266364,idle,3.152126,833250,12333,3106875,29353,222,652415,51,45,197105184,303021798,1687916
85,0.269639,idle,3.192333,836708,10166,3134792,29289,222,652415,51,45,197105184,303021798,1674833
86,0.272855,idle,3.252912,886583,14166,3150625,29417,222,652415,51,45,197105184,303021798,1522666
87,0.276072,idle,3.153338,867292,16875,3408625,29353,222,652415,51,45,197105184,303021798,1520249
88,0.279462,idle,3.348540,901875,16583,3288708,29289,222,652415,51,45,197105184,303021798,1466999
89,0.282692,idle,3.293955,852041,13916,3191292,29417,222,652415,51,45,197105184,303021798,1517500
90,0.285839,idle,3.193963,864375,14958,3176917,29353,222,652415,51,45,197105184,303021798,1485958
91,0.288708,idle,2.888039,847500,12750,3095750,29289,222,652415,51,45,197105184,303021798,1521208
92,0.291694,idle,3.046294,824750,14333,2913375,29417,222,652415,51,45,197105184,303021798,1666124
