phase,unityFrame,seconds,EnvSprites_ns,ZoneRenderer_ns,InputIdle_ns,MainThread_ns,GC_bytes
0,133,2.7889921250000036,0,89625,41,16682500,528723
0,134,2.8056859580000015,0,68833,42,16596125,528723
0,135,2.8225425830000006,0,68125,42,16990584,556447
0,136,2.8390785420000029,0,65125,41,16496125,542485
0,137,2.8557023330000035,0,68375,42,16694917,556247
0,138,2.8725853750000034,0,61583,42,16798583,556247
0,139,2.8892350000000029,0,72875,42,16280166,545583
0,140,2.9060177080000003,0,60667,0,17012709,557601
0,141,2.9225756670000003,0,72500,0,16609541,528923
0,142,2.9388975830000028,0,72542,41,16381834,528775
0,143,2.9558777920000026,0,74334,41,16985291,556247
0,144,2.9724290830000015,0,70208,41,16600334,542485
0,145,2.9890965000000023,0,64042,42,16692417,556247
0,146,3.0057875830000036,0,60875,83,16499542,542485
0,147,3.0222319580000025,0,80541,0,16501167,515161
0,148,3.0393203330000027,0,66959,42,16693375,542485
0,149,3.0557042080000016,0,82792,0,16787625,530077
0,150,3.0725427920000037,0,69750,0,16800917,528723
0,151,3.0891419580000026,0,73583,42,16585875,528723
0,152,3.1055600000000005,0,79209,42,16494292,542485
0,153,3.1221139170000036,0,62375,41,16592333,542685
0,154,3.138949,0,61667,41,16794458,556299
0,155,3.1557990420000017,0,60875,167,16896667,559345
0,156,3.1720660000000009,0,61500,41,16300250,542485
0,157,3.1893473330000006,0,56667,42,16688750,556247
0,158,3.2060027080000033,0,66792,42,16999541,516315
0,159,3.2224090420000024,0,72875,0,16500500,528923
0,160,3.2388629170000023,0,70167,41,16491416,528723
0,161,3.2558405420000014,0,70084,41,16992792,556247
0,162,3.2721234580000029,0,65125,83,16295666,542485
0,163,3.289099,0,61083,83,16799459,556247
0,164,3.3058246670000031,0,83584,42,16703541,528723
0,165,3.3225670420000029,0,72792,83,16771375,542685
0,166,3.3396510830000032,0,80584,41,16706375,542537
0,167,3.3556997920000029,0,66791,0,16491125,516315
0,168,3.3724365000000027,0,71750,84,16798292,556247
0,169,3.3889775000000029,0,61667,0,16398083,542485
0,170,3.4058615420000002,0,75667,42,16890292,545583
0,171,3.4225090830000013,0,68375,83,16684500,542685
0,172,3.4391821250000021,0,73083,42,16705084,542485
0,173,3.4558138330000006,0,68291,41,16592167,542485
0,174,3.4722845830000004,0,72708,42,16479292,528723
0,175,3.489169083,0,70000,42,16908416,556247
0,176,3.5059230420000027,0,67291,42,16691834,543839
0,177,3.5223667080000034,0,67250,83,16493917,542685
0,178,3.5391135420000026,0,70208,42,16706083,556299
0,179,3.5559233330000026,0,69834,0,16794375,556247
0,180,3.5725035000000034,0,77292,0,16581333,542485
0,181,3.5889648330000021,0,71958,0,16490125,542485
0,182,3.6058112920000021,0,63625,42,16798291,556247
0,183,3.6224510830000014,0,69458,42,16598625,542685
0,184,3.6392382920000017,0,68791,125,16790709,556247
0,185,3.6557151670000003,0,71708,41,16505417,530077
0,186,3.6721382920000032,0,66417,41,16485042,545583
0,187,3.6888815420000007,0,65625,125,16693959,556247
0,188,3.7057855000000011,0,59583,41,16897542,556247
0,189,3.7221971670000009,0,64417,125,16403042,542685
0,190,3.7392209170000008,0,70375,0,16996625,556299
0,191,3.755706208000003,0,68291,84,16493166,542485
0,192,3.7725704170000007,0,67625,0,16892375,556247
0,193,3.7891663330000007,0,66167,42,16591750,542485
0,194,3.805864875000001,0,59958,84,16691584,543839
0,195,3.8222945830000015,0,81166,0,16394500,542685
0,196,3.8389504170000031,0,72875,42,16591250,542485
0,197,3.8557643750000032,0,70042,42,16807375,542485
0,198,3.8723671250000002,0,69916,42,16681042,542485
0,199,3.8890264580000036,0,70792,42,16694292,556247
0,200,3.9057880830000009,0,69417,42,16695958,556247
0,201,3.9225185830000022,0,68459,42,16706709,545783
0,202,3.9388763750000031,0,67167,0,16377208,528775
0,203,3.955704917000002,0,67917,42,16797083,530077
0,204,3.9724252920000005,0,70125,42,16805042,542485
0,205,3.9891161670000024,0,63542,41,16689750,556247
0,206,4.0056108330000022,0,63208,41,16389292,542485
0,207,4.0225154580000009,0,69125,41,16911625,556447
0,208,4.038925583000001,0,66750,41,16385084,542485
0,209,4.0556206250000031,0,70000,42,16698750,542485
0,210,4.0724325000000015,0,71250,42,16886292,556247
0,211,4.089147833000002,0,61458,41,16699667,556247
0,212,4.1059416250000034,0,57417,0,16696667,543839
0,213,4.1224998750000026,0,72000,0,16597250,542685
0,214,4.1391360000000006,0,71625,41,16586375,542537
0,215,4.1558810420000007,0,74291,42,16796000,556247
0,216,4.1723606670000031,0,66834,42,16495375,542485
0,217,4.189038208000003,0,65125,42,16693542,559345
0,218,4.2059185000000028,0,57875,42,16797625,556247
0,219,4.2226078750000013,0,68167,42,16689917,515161
0,220,4.2389266670000012,0,72041,0,16291791,528723
0,221,4.2557909170000023,0,71167,208,16899250,543839
0,222,4.2723917500000006,0,71500,42,16694625,556247
0,223,4.2890357920000035,0,61500,42,16596625,556247
0,224,4.3058927920000016,0,63792,42,16788708,556247
0,225,4.3225681670000036,0,65917,42,16702583,542685
0,226,4.3392415830000033,0,65917,41,16595834,542537
0,227,4.3556849580000012,0,73417,42,16493750,542485
0,228,4.3722456250000015,0,60709,41,16496417,542485
0,229,4.389074208,0,71167,84,16897042,556247
0,230,4.4059781250000007,0,74542,0,16793584,543839
0,231,4.4222291250000012,0,72000,42,16300541,515161
0,232,4.4390940000000008,0,71708,42,16889125,545583
0,233,4.4558466250000031,0,68583,41,16787459,556247
0,234,4.4725511250000025,0,68167,41,16698625,556247
0,235,4.4888367080000009,0,63667,41,16300500,542485
0,236,4.5057650830000036,0,60416,166,16832917,556247
0,237,4.5223464170000014,0,73167,42,16552375,542685
0,238,4.5389538330000008,0,66000,0,16601333,542537
0,239,4.5558851250000032,0,68000,0,16985708,543839
0,240,4.5724121250000032,0,69541,42,16491000,542485
0,241,4.589079875000003,0,72208,41,16698000,542485
0,242,4.6056773750000026,0,74084,42,16597375,542485
0,243,4.6221308330000035,0,61458,0,16492583,542685
0,244,4.6388726250000012,0,57375,42,16699917,556247
0,245,4.6555210830000036,0,65708,84,16597417,528723
0,246,4.67251375,0,75666,42,16992042,556247
0,247,4.6890666250000024,0,72833,42,16596500,545583
0,248,4.7058155420000034,0,72334,125,16692459,543839
0,249,4.7220952500000024,0,64708,42,16395458,542685
0,250,4.7392530420000014,0,62542,0,16995958,556299
0,251,4.7559191670000018,0,70375,41,16686833,514961
0,252,4.7724779580000032,0,79083,0,16607292,528723
0,253,4.7890597080000035,0,71000,42,16590500,542485
0,254,4.8057075830000038,0,64834,42,16600208,542485
0,255,4.8221039170000033,0,66958,42,16491209,542685
0,256,4.8389686250000032,0,65000,41,16694500,542485
0,257,4.8556917500000019,0,79000,0,16697084,530077
0,258,4.8724371250000011,0,78792,42,16892375,556247
0,259,4.8890967920000037,0,68833,0,16511750,542485
0,260,4.9061071670000018,0,68541,42,16982125,528723
0,261,4.9222067500000009,0,73083,0,16196625,501399
0,262,4.9390831250000033,0,67084,0,16786833,542537
0,263,4.9556831670000037,0,76375,42,16692709,514961
0,264,4.9723279170000012,0,68834,0,16594542,528723
0,265,4.9888434580000016,0,73042,42,16590916,542485
0,266,5.0056127920000009,0,62459,125,16697208,543839
0,267,5.0223979580000027,0,63042,41,16894500,556447
0,268,5.0389512500000038,0,63625,42,16493667,542485
0,269,5.0557253330000016,0,68083,0,16799834,556247
0,270,5.0726263750000022,0,65917,42,16791167,556247
0,271,5.0889566250000016,0,67833,42,16298583,501199
0,272,5.1059816670000018,0,90042,0,16993833,542485
0,273,5.1224953330000034,0,74500,41,16418625,528923
0,274,5.1391513330000009,0,78084,42,16571584,528775
0,275,5.155790875000001,0,100875,41,16799000,516315
0,276,5.1722892500000022,0,79833,42,16589958,528723
0,277,5.189001667000003,0,75042,0,16688791,542485
0,278,5.205802000000002,0,65667,0,16788084,556247
0,279,5.2224200000000032,0,68125,41,16701041,542685
0,280,5.2389683750000025,0,63416,42,16497542,542485
0,281,5.2558712080000021,0,69875,41,16893917,556247
0,282,5.2722857500000018,0,66583,0,16402875,542485
0,283,5.2889076670000037,0,70125,83,16584709,542485
0,284,5.3058726250000028,0,106583,42,16897375,543839
0,285,5.3222585000000038,0,72500,41,16410083,528923
0,286,5.3388749170000018,0,71792,41,16672917,542537
0,287,5.355742750000001,0,65250,83,16899291,542485
0,288,5.372231333000002,0,70292,0,16509250,542525
0,289,5.3890419580000035,0,65208,42,16784166,556247
0,290,5.4056126250000034,0,61750,42,16491333,542485
0,291,5.4223660420000037,0,61875,0,16798709,542685
0,292,5.4391788750000032,0,66500,42,16694167,542485
0,293,5.4559077920000014,0,75375,41,16796833,530077
0,294,5.4724245000000025,0,70708,41,16589875,542485
0,295,5.4891294580000007,0,62917,0,16696334,556247
0,296,5.5058354170000037,0,64167,42,16689292,556247
0,297,5.5221405000000026,0,62958,41,16309125,542685
0,298,5.5385210000000029,0,58791,0,16380167,239773
0,299,5.5630157500000017,0,63583,42,24043166,115863
0,300,5.5727020420000031,0,73792,41,9950417,253483
0,301,5.5945985000000036,0,84084,0,21436208,308531
0,302,5.6101289170000008,0,71542,42,16047583,186227
0,303,5.6259330420000033,0,65875,42,12106083,212197
0,304,5.6439523750000014,0,55750,0,21683333,267245
0,305,5.6607147920000038,0,71000,0,16600666,170911
0,306,5.6772863750000013,0,77167,42,16679708,184673
0,307,5.694176125000002,0,72750,42,16706000,198435
0,308,5.70973425,0,73416,83,11808250,171111
0,309,5.7275829580000028,0,74000,42,21592042,170911
0,310,5.7448448330000019,0,76792,42,16663167,170963
0,311,5.7609380830000028,0,75416,42,16569542,172265
0,312,5.7775897500000006,0,85333,84,16722125,157149
0,313,5.7926343330000023,0,80292,41,11623083,157149
0,314,5.8106645000000015,0,77833,42,21463500,212197
0,315,5.8264375420000007,0,80000,42,11817083,171111
0,316,5.8429695000000024,0,72667,125,16697500,198435
0,317,5.8606056670000015,0,76583,42,21489416,198435
0,318,5.8774904170000006,0,76875,83,16844417,184673
0,319,5.894408667,0,75125,42,16797208,170911
0,320,5.9106046250000013,0,80959,84,16375750,172465
0,321,5.9275491250000023,0,77000,0,16804167,184673
0,322,5.9442894170000038,0,81375,41,16677208,143439
0,323,5.9608549170000025,0,80166,0,16586667,170911
0,324,5.9700572920000035,0,99833,42,9082292,74577
0,325,5.994578083,0,81666,42,24339833,239721
0,326,6.0109813330000037,0,81875,42,16670667,129825
0,327,6.0276102920000021,0,86667,42,16681333,157149
0,328,6.0442767080000017,0,81416,42,16543625,170911
0,329,6.0608296670000037,0,90791,41,16604042,158503
0,330,6.0777010000000011,0,104375,42,16805875,157149
0,331,6.0944181670000006,0,82458,42,16747167,157149
0,332,6.1110417500000018,0,79250,41,16582083,143587
0,333,6.1261742080000019,0,127458,42,11369292,143387
0,334,6.142706,0,75667,41,16792375,184725
0,335,6.1603092920000009,0,76750,41,21222791,184673
0,336,6.1776212920000013,0,76083,42,17191792,184673
0,337,6.1940279170000032,0,80584,0,16497750,170911
0,338,6.2107394170000028,0,75584,83,16590500,186227
0,339,6.2277853330000035,0,121250,84,17124333,170911
0,340,6.2427785000000036,0,80084,42,11340208,157149
0,341,6.2604385830000027,0,74125,41,21383000,184673
0,342,6.2774790000000031,0,78166,42,17057958,184673
0,343,6.2942165830000008,0,86916,0,16653042,170911
0,344,6.3105547080000015,0,76750,42,16430458,184873
0,345,6.327564792,0,96500,41,17035000,170911
0,346,6.3444137080000012,0,70333,42,16546000,170963
0,347,6.3607909580000026,0,87292,41,16518000,172265
0,348,6.3775450420000013,0,79792,41,16688625,157149
0,349,6.3939269170000017,0,115958,0,16529333,170911
0,350,6.4105935420000009,0,79708,84,16706458,171111
0,351,6.4272733330000023,0,78459,42,16642209,170911
0,352,6.4441672500000031,0,80416,42,16823250,184673
0,353,6.4606265000000036,0,92542,0,16470959,143387
0,354,6.4775449580000029,0,80500,42,16988000,170911
0,355,6.4943358750000009,0,72500,42,16639917,157149
0,356,6.5106753750000017,0,96042,83,16387625,158703
0,357,6.5276190420000013,0,77792,0,16939417,157149
0,358,6.5439807079999994,0,79666,0,16351583,157201
0,359,6.5606910830000018,0,106209,41,16735500,157149
0,360,6.5772938749999952,0,78083,0,16596375,157149
0,361,6.5945951670000014,0,77833,41,17004375,157149
0,362,6.610572458,0,106625,42,16337750,143587
0,363,6.6275955830000015,0,74417,41,16916084,157149
0,364,6.6443267499999976,0,83500,42,16674792,157149
0,365,6.660782583,0,87292,0,16524542,158503
0,366,6.677614833,0,80875,83,16805208,157149
0,367,6.6943194579999954,0,109791,42,16666500,157149
0,368,6.710454958,0,75625,41,16183666,143587
0,369,6.7275368749999984,0,78834,41,17096000,157149
0,370,6.7441915829999957,0,84125,42,16680333,157201
0,371,6.7606963329999985,0,74583,0,16378917,157149
0,372,6.777272791999998,0,112208,42,16643292,157149
0,373,6.794482207999998,0,95375,0,16964666,157149
0,374,6.8107037079999984,0,80167,0,16403583,131179
0,375,6.8277738749999983,0,104834,125,17033334,143387
0,376,6.8442477919999973,0,82041,42,16527083,143387
0,377,6.8611149999999981,0,74125,42,16703667,157149
0,378,6.8776677919999969,0,85333,42,16635709,157149
0,379,6.8942769999999953,0,73042,42,16659500,157149
0,380,6.9106654579999969,0,72750,0,16346625,157349
0,381,6.9276198330000014,0,85125,208,16987583,157149
0,382,6.9443043329999981,0,76750,83,16652209,157201
0,383,6.9606115419999952,0,81625,0,16328042,158503
0,384,6.9776441249999976,0,89417,42,16956500,170911
0,385,6.9942555419999977,0,82125,42,16646584,143387
0,386,7.0106103329999954,0,88333,0,16315250,157349
0,387,7.0276256669999952,0,106167,84,16990708,157149
0,388,7.0442516669999975,0,82958,42,16673958,157149
0,389,7.060498875,0,114250,41,16311583,157149
0,390,7.0776461669999975,0,81000,83,17014167,157149
0,391,7.0943137499999978,0,79167,42,16680083,157149
0,392,7.1097189999999983,0,90125,167,11798583,144941
0,393,7.127587124999998,0,74083,0,21483000,170911
0,394,7.1442279999999982,0,117000,41,16739041,157201
0,395,7.1605212919999985,0,75750,0,16239792,157149
0,396,7.1776760420000016,0,80166,42,17052209,170911
0,397,7.194351417,0,131166,42,16670125,157149
0,398,7.2104457080000017,0,100792,0,16193125,157349
0,399,7.2276224169999992,0,80666,42,17107042,170911
0,400,7.2442498329999978,0,76958,0,16609708,157149
0,401,7.2597963750000005,0,78125,41,11744625,130979
0,402,7.277882667,0,73917,125,21733834,157149
0,403,7.2943343749999983,0,83833,42,16554959,143387
0,404,7.3106065420000022,0,83792,0,16320875,157349
0,405,7.3277093749999977,0,127333,41,17014208,170911
0,406,7.3444162079999984,0,77167,42,16679459,157201
0,407,7.3605736250000007,0,81041,41,16284875,157149
0,408,7.3776511669999962,0,80000,42,16954208,157149
0,409,7.3943037499999988,0,80208,42,16639542,157149
0,410,7.4096571669999989,0,97834,42,12159500,144941
0,411,7.4278803750000009,0,87416,42,21365125,157149
0,412,7.4442347079999962,0,83542,0,16458875,143387
0,413,7.4606716249999963,0,116083,0,16391584,157149
0,414,7.477606625,0,84500,42,16912917,157149
0,415,7.4943624169999978,0,86333,41,16704583,157149
0,416,7.5107430830000013,0,104167,41,16348916,143587
0,417,7.5276046250000022,0,115625,41,16905500,157149
0,418,7.544470292,0,80750,84,16867791,143439
0,419,7.5613397500000019,0,77916,83,16801959,144651
0,420,7.5778056249999963,0,77083,41,16354917,143477
0,421,7.5943095829999976,0,99042,84,16626792,157149
0,422,7.6107700419999986,0,83833,42,16488583,157349
0,423,7.6276883749999982,0,99708,41,16836375,157149
0,424,7.6442529169999958,0,81250,0,16649792,157149
0,425,7.6606845419999985,0,80042,166,16508583,157149
0,426,7.677657167,0,75708,42,16892291,157149
0,427,7.6943662500000016,0,80166,291,16558875,157149
0,428,7.710224042,0,93833,83,11906708,151583
0,429,7.7276850829999972,0,72125,0,21472792,164269
0,430,7.7443368329999984,0,79167,42,16703125,157201
0,431,7.7606363749999971,0,113166,42,16351875,143387
0,432,7.7775170419999995,0,98666,41,16959125,157149
0,433,7.7945261670000008,0,74875,41,16662750,157149
0,434,7.8105572919999986,0,80125,83,16390125,157349
0,435,7.8275249169999981,0,76625,41,16941584,170911
0,436,7.8443685000000016,0,75041,84,16643291,157149
0,437,7.8614952080000009,0,78583,41,16948917,151383
0,438,7.877589,0,76500,42,16269208,150507
0,439,7.8942909169999993,0,90416,83,16787917,157149
0,440,7.910900458,0,79000,0,16304792,157349
0,441,7.928203083,0,88208,42,17149542,157149
0,442,7.9443107079999962,0,91209,42,16523833,143439
0,443,7.9606071249999957,0,77500,0,16311958,157149
0,444,7.9777258330000009,0,81333,42,16876125,157149
0,445,7.9942546249999964,0,80709,83,16721667,143387
0,446,8.0114804999999976,0,82375,41,16963333,165345
0,447,8.0278080419999966,0,79625,41,16442541,150507
0,448,8.0443429580000014,0,88291,42,16553875,129625
0,449,8.0606731669999974,0,91750,83,16430875,157149
0,450,8.0776448749999972,0,88375,42,16918667,157149
0,451,8.0942497499999959,0,123166,42,16599209,143387
0,452,8.110490917,0,86291,42,16388250,157349
0,453,8.127617917000002,0,76875,125,16968250,157149
0,454,8.144701708,0,78375,41,16684250,143439
0,455,8.1610951249999957,0,97375,42,16363833,143387
0,456,8.1777516669999955,0,79500,41,16965250,158503
0,457,8.1944040420000022,0,77292,0,16692250,157149
0,458,8.210792708,0,100791,0,16392666,157349
0,459,8.2277248329999964,0,81708,0,16918084,157149
0,460,8.2443244580000012,0,74583,0,16540458,170911
0,461,8.261005083,0,92375,41,16766208,157149
0,462,8.277660167,0,109416,0,16695791,157149
0,463,8.2942474170000011,0,75333,41,16673250,157149
0,464,8.3117138329999989,0,74958,42,16477208,157349
0,465,8.3276275830000017,0,101250,41,16812542,144741
0,466,8.344496417000002,0,79750,42,16782042,143387
0,467,8.360690458,0,81042,0,16269666,157201
0,468,8.3776320420000019,0,117208,41,16919291,157189
0,469,8.39421875,0,77875,41,16641084,157149
0,470,8.4106698749999964,0,80375,0,16252500,157349
0,471,8.427589624999996,0,90042,41,17061667,157149
0,472,8.4444523749999973,0,78458,41,16696750,157149
0,473,8.4606637919999983,0,77208,41,16435250,143387
0,474,8.4776795419999971,0,77167,41,16876250,158503
0,475,8.4943457919999972,0,89000,42,16650875,157149
0,476,8.510667458,0,84416,0,16371458,157349
0,477,8.5280841669999958,0,82250,84,16935417,157149
0,478,8.5442013329999966,0,100750,0,16623458,143387
0,479,8.5607670420000019,0,78958,42,16451083,157201
0,480,8.5775630830000011,0,95333,41,16876500,157149
0,481,8.594253375000001,0,79875,0,16717292,157149
0,482,8.6105702500000021,0,75083,41,16133000,157349
0,483,8.6276984169999977,0,82333,125,17181292,172265
0,484,8.6443584999999956,0,116417,42,16651625,143387
0,485,8.6602791669999988,0,100792,42,16023667,143387
0,486,8.6775778749999972,0,94625,83,17319625,170911
0,487,8.6942969999999988,0,79500,42,16658458,157149
0,488,8.710472916999997,0,96042,42,16335084,157349
0,489,8.727635833,0,75292,42,16971291,157149
0,490,8.744232249999996,0,116875,0,16675541,157149
0,491,8.7605644169999977,0,80000,42,16311416,157201
0,492,8.7775456669999983,0,78709,0,16919541,144741
0,493,8.7942501249999978,0,90084,42,16722250,157149
0,494,8.8108319170000016,0,91542,0,16446042,157349
0,495,8.8276045829999958,0,88375,41,16879583,157149
0,496,8.844413083,0,76209,83,16825958,143387
0,497,8.860653708000001,0,77250,0,16268708,157149
0,498,8.8777218329999954,0,75375,83,16988084,143387
0,499,8.894300375,0,81500,83,16533667,157149
0,500,8.9106856669999956,0,76417,0,16409583,157349
0,501,8.9200512079999967,0,87542,42,8977459,68811
0,502,8.9442266249999989,0,81000,42,24559334,219317
0,503,8.9605442080000017,0,112083,41,16396250,157201
0,504,8.9776933750000012,0,77541,42,17075750,143387
0,505,8.9943492499999991,0,74750,0,16511166,157149
0,506,9.010563417,0,78167,41,16419417,157349
0,507,9.027561958,0,81167,42,16953833,157149
0,508,9.0442932499999955,0,100375,42,16652458,157149
0,509,9.0605037079999988,0,79875,42,16325041,157149
0,510,9.076281250000001,0,78708,0,11884083,158503
0,511,9.0943556249999986,0,67958,42,21773167,184673
0,512,9.1105429169999965,0,95583,0,16314500,143587
0,513,9.127610333,0,80208,42,17082458,157149
0,514,9.1442924999999988,0,76292,83,16621084,157149
0,515,9.160732042,0,78209,83,16415291,143439
0,516,9.1775506669999984,0,74333,42,16847042,157149
0,517,9.194258208,0,84584,83,16600750,157149
0,518,9.2103261250000017,0,91917,42,16205250,157349
0,519,9.2274830829999956,0,88292,42,17099250,158503
0,520,9.244290417000002,0,86000,42,16701666,157149
0,521,9.260535583,0,77709,42,16358167,157149
0,522,9.2776086669999955,0,77458,167,17023209,157149
0,523,9.2943008330000012,0,83083,42,16649625,157149
0,524,9.3104061669999965,0,117459,41,16218750,157349
0,525,9.327575083,0,79167,42,17153166,170911
0,526,9.3442990829999957,0,72917,250,16639458,157149
0,527,9.360780708,0,81125,42,16476417,157201
0,528,9.3775614999999988,0,78417,42,16723709,158413
0,529,9.3942980829999954,0,82583,42,16721667,157239
0,530,9.4109417079999957,0,111583,0,16665084,143587
0,531,9.4276224580000019,0,84041,0,16686250,157149
0,532,9.4442765,0,90583,0,16680459,157149
0,533,9.460908167,0,85375,42,16527042,183507
0,534,9.477577208,0,109667,42,16678083,157149
0,535,9.494229875000002,0,87875,83,16708208,157149
0,536,9.5102548750000011,0,83625,42,16047167,157349
0,537,9.5262871249999961,0,119625,0,12532166,158413
