phase,unityFrame,seconds,EnvSprites_ns,ZoneRenderer_ns,InputIdle_ns,MainThread_ns,GC_bytes
1,1786,30.341091833000004,0,70208,42,16979334,487043
1,1787,30.375279791000008,0,67958,42,16422209,445705
1,1788,30.377039125000007,3915916,17531000,41,18925958,148913
1,1789,30.393391750000003,0,53708,83,16849417,447059
1,1790,30.409931041000004,0,69583,41,16589584,445905
1,1791,30.426843291000008,0,74375,0,16783416,445705
1,1792,30.443238333000007,0,85458,83,16509875,431943
1,1793,30.460208750000003,0,71500,42,16781916,445705
1,1794,30.476643583000008,0,80875,41,16497750,404419
1,1795,30.493249041000009,0,78209,41,16608333,445705
1,1796,30.510267541,0,78375,41,16987917,445905
1,1797,30.526556166000002,0,78334,42,16291708,418181
1,1798,30.543397791,0,86875,84,16906667,433349
1,1799,30.560272041,0,79792,0,16883334,459467
1,1800,30.576867041000011,0,75167,83,16602000,445705
1,1801,30.593346708000009,0,73375,125,16378833,418181
1,1802,30.627719166000002,0,73000,42,16596542,445905
1,1803,30.629089375000003,4058083,17623584,42,19120125,149463
1,1804,30.646256875000002,0,52583,42,17083583,459913
1,1805,30.662874916000003,0,77833,42,16489875,446151
1,1806,30.679422708,0,77917,208,16477958,426713
1,1807,30.695678708,0,79875,42,16613833,453181
1,1808,30.712316791000003,0,78792,42,16576375,446351
1,1809,30.729228708000004,0,83875,83,16903541,432389
1,1810,30.745675083000005,0,81709,83,16491416,432441
1,1811,30.762448375,0,79666,0,16693000,432389
1,1812,30.779085125000005,0,93958,42,16704583,432389
1,1813,30.795952625000009,0,78417,0,16784125,459913
1,1814,30.813257916000008,0,79708,42,16949458,432589
1,1815,30.829413875000011,0,99500,41,16221625,426713
1,1816,30.845776416000003,0,78250,125,16710292,439419
1,1817,30.879865666000011,0,78708,125,16481625,446151
1,1818,30.881365500000012,3858750,17383542,42,18908334,148913
1,1819,30.897940375,0,63084,41,16694125,418181
1,1820,30.914575666,0,73208,83,16692000,432143
1,1821,30.931482500000012,0,73833,0,16901208,445705
1,1822,30.947980791000003,0,72791,42,16479416,445757
1,1823,30.964519375000005,0,69792,0,16590167,459467
1,1824,30.98136775,0,70542,41,16793333,460821
1,1825,30.998266375000011,0,73208,41,16906208,473229
1,1826,31.014863208000005,0,68958,83,16595792,445905
1,1827,31.031102625,0,68792,125,16291791,445705
1,1828,31.048030250000007,0,68083,417,16890500,473229
1,1829,31.064745291000005,0,73250,42,16699833,486991
1,1830,31.0815735,0,73834,42,16785834,473229
1,1831,31.098297666000004,0,69042,42,16703208,459467
1,1832,31.133109208000004,0,70667,0,16289208,445905
1,1833,31.135218541000011,4233500,18239250,83,19883333,148913
1,1834,31.151444541,0,73917,42,16908750,419587
1,1835,31.167963166000003,0,86916,42,16486625,431943
1,1836,31.184626375000004,0,83958,42,16782667,473229
1,1837,31.20100041600001,0,78166,42,16415250,500753
1,1838,31.21777662500001,0,62417,83,16881500,542239
1,1839,31.234435708000003,0,59083,0,16503042,486991
1,1840,31.251454166000013,0,71458,41,16993583,473229
1,1841,31.268090250000011,0,83291,42,16597958,459467
1,1842,31.284646208000009,0,78292,83,16591875,473229
1,1843,31.301225166000005,0,71542,250,16508875,460821
