frame,seconds,phase,engine_frame_ms,COO.ZoneRenderer.LateUpdate,COO.Input.Update,Main Thread,GC Allocated In Frame,Draw Calls Count,Triangles Count,SetPass Calls Count,Render Textures Count,Render Textures Bytes,Texture Memory,GPU Frame Time
153,0.537159,idle,2.914080,869417,9667,3056334,29377,230,669679,51,45,197105184,328738226,1659958
154,0.540785,idle,3.522166,834916,15291,3391583,29313,230,669679,51,45,197105184,328738226,1734583
155,0.543791,idle,3.184708,848625,12125,3161417,29441,230,669679,51,45,197105184,328738226,1666625
156,0.546707,idle,2.729585,804333,9333,2892500,29377,230,669679,51,45,197105184,328738226,1648000
157,0.550046,idle,3.382086,932125,14542,3322250,29313,230,669679,51,45,197105184,328738226,1590125
158,0.553542,idle,3.490994,883375,17500,3391042,29441,230,669679,51,45,197105184,328738226,1627375
159,0.557120,idle,3.569126,937708,12667,3379875,29377,230,669679,51,45,197105184,328738226,1851958
160,0.560613,idle,3.366964,904583,13000,3571625,29313,230,669679,51,45,197105184,328738226,1619791
161,0.564177,idle,3.656959,895500,12667,3577000,29441,230,669679,51,45,197105184,328738226,1831624
162,0.567670,idle,3.532327,953542,13000,3476959,29377,230,669679,51,45,197105184,328738226,1966458
163,0.571305,idle,3.510048,922250,11042,3519458,29313,230,669679,51,45,197105184,328738226,1671208
164,0.574943,idle,3.793871,911000,24583,3867042,29441,230,669679,51,45,197105184,328738226,1752999
165,0.578325,idle,3.296670,903792,12166,3264458,29377,230,669679,51,45,197105184,328738226,1661250
166,0.581737,idle,3.262585,936875,14666,3306958,29313,230,669679,51,45,197105184,328738226,1889874
167,0.585219,idle,3.677409,916709,17417,3600458,29441,230,669679,51,45,197105184,328738226,1588625
168,0.588864,idle,3.622251,934291,12584,3599791,29377,230,669679,51,45,197105184,328738226,1872124
169,0.592312,idle,3.425751,940041,11875,3579208,29313,230,669679,51,45,197105184,328738226,1760958
170,0.595924,idle,3.586005,921583,23083,3504708,29441,230,669679,51,45,197105184,328738226,1676250
171,0.599685,idle,3.780619,922083,22291,3702584,29647,230,669679,51,45,197105184,328738226,1613041
172,0.602952,idle,3.334417,914125,11792,3363625,29365,230,669679,51,45,197105184,328738226,1607375
173,0.607418,idle,4.493835,892625,11792,4507833,39819,230,669679,51,45,197105184,328738226,1839624
174,0.611131,idle,3.737167,863250,14167,3824917,37617,229,669677,51,45,197105184,328738226,1600083
175,0.614754,idle,3.377622,900167,11417,3236917,29313,229,669677,51,45,197105184,328738226,1640125
176,0.618305,idle,3.739087,994416,14209,3620250,29441,229,669677,51,45,197105184,328738226,1331625
177,0.622154,idle,3.687457,933750,12334,3740916,29377,229,669677,51,45,197105184,328738226,1809499
178,0.625846,idle,3.717836,962250,12541,3857375,29313,229,669677,51,45,197105184,328738226,2472874
