phase,unity_frame,wall_seconds,unscaled_delta,tick,native_meshes,allocated_views,zone_renderer,input,main_thread,gc_bytes,draw_calls,triangles
0,3012,28.696363045968258,0.00305283442,20,12,384,933417,10375,2900416,29755,240,672167
0,3013,28.700459836968253,0.004251913,20,12,384,1006334,20000,4344208,40325,240,672167
0,3014,28.704301836968259,0.003624504,20,12,384,937500,10250,3640334,38099,241,672187
0,3015,28.707741420968258,0.00344207766,20,13,384,1043084,9916,3272708,29755,241,672187
0,3016,28.711265420968257,0.00359192188,20,13,384,1002625,19458,3524125,29883,241,672187
0,3017,28.715338128968259,0.003929245,20,13,384,1012750,12917,3913125,29819,242,672207
0,3018,28.718593795968257,0.00340445712,20,14,384,1118750,18416,3560125,29755,242,672207
0,3019,28.722118128968258,0.00337362522,20,14,384,1008209,13959,3300917,29935,242,672207
0,3020,28.725727836968257,0.00379254529,20,14,384,982375,16000,3810417,29819,243,672223
0,3021,28.729261295968254,0.00346074975,20,15,384,965333,15542,3483083,29755,243,672223
0,3022,28.732783211968258,0.003574164,20,15,384,987208,18917,3482875,29883,243,672223
0,3023,28.736909211968257,0.00419691764,20,16,384,938458,11125,3706875,29819,244,672243
0,3024,28.740564836968257,0.00339954649,20,16,384,955209,10041,4052708,37915,244,672243
0,3025,28.744096711968258,0.00365508068,20,16,384,1117375,20000,3536125,29883,245,672263
0,3026,28.747696753968253,0.00360891433,20,16,384,964666,12167,3486958,29819,245,672263
0,3027,28.750945086968255,0.003322208,20,16,384,1027708,12667,3507667,29755,245,672263
0,3028,28.754096086968257,0.00314550032,20,16,384,974958,19292,3095375,29883,245,672263
0,3029,28.757312795968257,0.00314633641,20,16,384,966583,12708,3218625,29819,245,672263
0,3030,28.760399128968256,0.00309133367,20,16,384,1023709,15167,3160416,29755,245,672263
0,3031,28.763648670968255,0.003330499,20,16,384,1035042,15541,3187916,29883,245,672263
0,3032,28.766978128968258,0.00335508073,20,16,384,879375,14083,3351375,29819,245,672263
0,3033,28.770168461968257,0.003164711,20,16,384,941875,17958,3156333,29755,245,672263
0,3034,28.773401628968255,0.00323058385,20,16,384,944042,12958,3241875,29883,245,672263
0,3035,28.776394461968255,0.00305220368,20,16,384,940417,19500,3144167,29819,245,672263
0,3036,28.779013545968258,0.00262700533,20,16,384,930417,11834,2673875,29755,245,672263
0,3037,28.782387670968259,0.00316524948,20,44,384,960125,6042,2967916,29883,245,672263
0,3038,28.785335128968253,0.00314791664,20,44,384,956125,12791,3258750,30207,245,672263
0,3039,28.788350628968256,0.002941043,20,48,384,961583,10000,2900042,29755,274,675315
0,3040,28.791620711968253,0.0033192886,20,48,384,971209,15333,3185834,29947,274,675315
0,3041,28.794810086968258,0.003097959,20,48,384,965000,12292,3285291,29819,278,675397
0,3042,28.798210003968254,0.00332487235,20,48,384,1038125,16500,3273208,29755,278,675397
0,3043,28.801759878968259,0.00362271117,20,48,384,1105708,13916,3526125,29883,278,675397
0,3044,28.805477461968255,0.00361524941,20,48,384,944958,11959,3595542,29819,278,675397
0,3045,28.809013461968252,0.00363266724,20,48,384,1100708,13625,3671375,29755,278,675397
0,3046,28.813011878968258,0.00381220947,20,48,384,1008625,20458,3624958,29883,278,675397
0,3047,28.816803128968257,0.00397183234,20,48,384,1189916,13958,4092875,29819,278,675397
0,3048,28.820411586968259,0.00355224637,20,48,384,1006041,13917,3596250,29755,278,675397
0,3049,28.824258711968259,0.00373475067,20,48,384,1085125,17500,3522208,29883,278,675397
0,3050,28.827824670968258,0.003621457,20,48,384,1094708,14208,3839333,29819,278,675397
0,3051,28.831766295968254,0.00407579355,20,48,384,1129458,13167,3962792,29755,278,675397
0,3052,28.835252753968259,0.00344800181,20,48,384,1038917,14417,3525041,29883,278,675397
0,3053,28.838586545968258,0.00340975053,20,48,384,1009958,20375,3424792,29819,278,675397
0,3054,28.841895295968254,0.003218665,20,48,384,965041,18000,3274333,29755,278,675397
0,3055,28.844915920968258,0.00317487959,20,48,384,950542,16458,3191875,29883,278,675397
0,3056,28.848448253968254,0.00345595228,20,48,384,967291,9250,3164250,29819,278,675397
